ContentID,ParentContentID,AssociateType,AssociateID,FileName,PageTitle,AdditionalPageTitle,MetaKeywords,MetaDescription,Template,CreatedDate,CreatedByUserID,PublishedDate,LastUpdated,UpdatedByUserID,Protected,Rank,ProductRank,Enabled,Featured,RedirectContentID,Views,MapID,GalleryID,NotificationType
6041,0,BlogItem,70,/blog/2014/1/chamomile-roman-essential-oil-anthemis-nobilis/,"Chamomile Roman Essential Oil (Anthemis Nobilis)","| Benefits of Chamomile Roman Essential Oil","Chamomile, essential oil, natural",,blog-item.aspx,1/9/2014,1,1/8/2014,11/13/2014,1,0,1,0,1,0,0,392,0,0,0
6042,0,BlogItem,71,/blog/2014/1/chamomile-german-blue-essential-oil-matricaria-chamomilla/,"Chamomile German (Blue) Essential Oil (Matricaria Chamomilla)","| Benefits of Chamomile German Essential Oil","Chamomile, essential oil, natural",,blog-item.aspx,1/9/2014,1,1/8/2014,1/9/2014,1,0,1,0,1,0,0,601,0,0,0
6044,0,None,19,/categories/,Categories,,,,categories-list.aspx,1/10/2014,1,1/10/2014,1/10/2014,1,1,1,0,1,0,0,4143,0,0,0
6046,0,BlogItem,72,/blog/2014/1/clary-sage-essential-oil/,"Clary Sage Essential Oil","| Benefits of Clary Sage | Essential Oils","essential oil, essential oils, clary sage essential oils, essential oil benefits",,blog-item.aspx,1/13/2014,1,1/12/2014,1/13/2014,1,0,1,0,1,0,0,1593,0,0,0
6047,0,BlogItem,73,/blog/2014/1/explore-the-varieties-of-incense/,"Explore the varieties of incense!","| Relax with incense | Incense sticks","Incense sticks, Incense, Incense cones",,blog-item.aspx,1/13/2014,1,1/12/2014,1/13/2014,1,0,1,0,1,0,0,1051,0,0,0
6049,0,BlogItem,74,/blog/2014/1/citronella-essential-oil/,"Citronella Essential Oil","| Benefits of Citronella | Citronella Essential Oil","citronella essential oil, essential oils, essential oil benefits",,blog-item.aspx,1/13/2014,1,1/11/2014,1/13/2014,1,0,1,0,1,0,0,810,0,0,0
6050,0,BlogItem,75,/blog/2014/1/the-effects-of-meditation-on-the-body/,"The Effects of Meditation on the Body","| Benefits of meditation | Meditation","meditation, meditating, benefits of meditation, how to meditate",,blog-item.aspx,1/13/2014,1,1/10/2014,1/13/2014,1,0,1,0,1,0,0,786,0,0,0
6051,0,BlogItem,76,/blog/2014/1/essential-oils-for-children/2/,"Essential Oils For Children","| Children using essential oils | Benefits of essential oils","essential oils and children, essential oils for children, benefits of essential oils, essential oils",,blog-item.aspx,1/13/2014,1,1/12/2014,2/25/2014,1,0,1,0,1,0,0,861,0,0,0
6052,0,BlogItem,77,/blog/2014/1/fragrance-your-home-the-natural-way-with-a-reed-diffuser/,"Fragrance your home the natural way with a reed diffuser","| Reed Diffusers | Eco-friendly","reed diffusers, fragrance your home, fragrance",,blog-item.aspx,1/13/2014,1,1/12/2014,1/13/2014,1,0,1,0,1,0,0,1075,0,0,0
6053,0,BlogItem,78,/blog/2014/1/cinnamon-essential-oil/,"Cinnamon Essential Oil","| Benefits of cinnamon essential oil | Essential oils","cinnamon essential oil, essential oil benefits, essential oil recipe",,blog-item.aspx,1/13/2014,1,1/12/2014,1/13/2014,1,0,1,0,1,0,0,1083,0,0,0
6054,0,BlogItem,79,/blog/2014/1/make-your-own-massage-oil/,"Make your own massage oil!","| Avena Massage Oil | Relax with Massage","massage, massage therapy, massage techniques, massage benefits","We are an ecommerce website specialising in health and wellbeing products. We sell a variety of massage oils, which are beautifully natural.",blog-item.aspx,1/13/2014,1,1/12/2014,2/25/2014,1,0,1,0,1,0,0,1176,0,0,0
6068,0,None,20,/contact-us-success/,"Contact Us Success",,,,content-item.aspx,1/14/2014,1,1/14/2014,1/14/2014,1,1,99,0,1,0,0,6211,0,0,0
6069,0,None,21,/newsletter-registration-success/,"Newsletter Registration Success",,,,content-item.aspx,1/14/2014,1,1/14/2014,8/15/2017,15,1,99,0,1,0,0,14006,0,0,0
6114,0,BlogItem,80,/blog/2014/1/the-health-benefits-of-meditation/,"The Health Benefits Of Meditation!","| Meditation | Natural Remedies","meditation, meditating, benefits of meditation, how to meditate",,blog-item.aspx,1/31/2014,1,1/29/2014,1/31/2014,1,0,1,0,1,0,0,989,0,0,0
6224,0,BlogItem,81,/blog/2014/2/the-origin-of-meditation/,"The Origin Of Meditation","| Meditation | History Of Meditation","meditation, meditating, benefits of meditation, how to meditate","We are an ecommerce website specialising in health and wellbeing products. The blog section of our website aims to provide people with useful advise and tips on a range of practices, such as meditation.",blog-item.aspx,2/25/2014,1,2/24/2014,2/25/2014,1,0,1,0,1,0,0,1060,0,0,0
6225,0,BlogItem,82,/blog/2014/2/the-benefits-of-going-natural/,"The Benefits Of Going Natural","| Natural Remedies | Natural Products | Natural Skin Care","natural skincare, natural products, plant products","We are an ecommerce website specialising in health and wellbeing products. We like to provide advice through the blog section of our website about many of our products and the lifestyle they support.",blog-item.aspx,2/25/2014,1,2/24/2014,2/25/2014,1,0,1,0,1,0,0,1079,0,0,0
6227,0,BlogItem,83,/blog/2014/2/how-do-essential-oils-work/,"How Do Essential Oils Work?","| Essential Oils Science | Benefits of Essential Oils","essential oils, benefits of essential oils, essential oil therapy","We are an ecommerce website specialising in health and wellbeing products. The blog section of our website aims to provide customers with useful information about our products and the practices they assist, such as aromatherapy and meditation.",blog-item.aspx,2/25/2014,1,2/25/2014,2/25/2014,1,0,1,0,1,0,0,1188,0,0,0
6812,0,BlogItem,84,/blog/2014/4/your-health-and-essential-oils/,"Your Health and Essential Oils","| Essential Oils | Aromatherapy","Essential oils, Skincare, Natural Products",,blog-item.aspx,4/9/2014,1,4/9/2014,4/9/2014,1,0,1,0,1,0,0,417,0,0,0
6834,4,None,22,/testimonials/joan/,Joan,,,,content-item.aspx,4/14/2014,1,4/14/2014,4/14/2014,1,0,1,0,1,0,0,2955,0,0,0
6835,4,None,23,/testimonials/geoff/,Geoff,,,,content-item.aspx,4/14/2014,1,4/14/2014,4/14/2014,1,0,2,0,1,0,0,3060,0,0,0
6836,4,None,24,/testimonials/bobbie-williams/,"Bobbie Williams",,,,content-item.aspx,4/14/2014,1,4/14/2014,4/14/2014,1,0,3,0,1,0,0,3017,0,0,0
6837,4,None,25,/testimonials/mrs-carol-arnold/,"Mrs Carol Arnold",,,,content-item.aspx,4/14/2014,1,4/14/2014,4/14/2014,1,0,4,0,1,0,0,3138,0,0,0
6838,4,None,26,/testimonials/jan-a-kiwi-in-ireland/,"Jan, A kiwi in Ireland",,,,content-item.aspx,4/14/2014,1,4/14/2014,4/14/2014,1,0,5,0,1,0,0,2861,0,0,0
6843,0,BlogItem,85,/blog/2014/4/buddha-quote/,"Buddha Quote",,,,blog-item.aspx,4/16/2014,6,4/16/2014,4/16/2014,6,0,1,0,1,0,0,1002,0,0,0
6866,0,BlogItem,86,/blog/2014/4/4000-years-of-medicine-quote/,"4000 Years of Medicine Quote",,,,blog-item.aspx,4/21/2014,6,4/21/2014,4/21/2014,6,0,1,0,1,0,0,746,0,0,0
6868,0,BlogItem,87,/blog/2014/4/three-gates-quote/,"Three Gates Quote",,,,blog-item.aspx,4/23/2014,6,4/23/2014,4/23/2014,6,0,1,0,1,0,0,850,0,0,0
6909,0,BlogItem,88,/blog/2014/4/breath-quote/,"Breath Quote",,,,blog-item.aspx,4/28/2014,7,4/28/2014,4/28/2014,7,0,1,0,1,0,0,790,0,0,0
6924,0,BlogItem,89,/blog/2014/5/tree-advice-quote/,"Tree advice quote",,,,blog-item.aspx,5/1/2014,7,5/1/2014,5/1/2014,7,0,1,0,1,0,0,690,0,0,0
6946,0,BlogItem,90,/blog/2014/5/mistakes-quote/,"Mistakes Quote",,,,blog-item.aspx,5/4/2014,6,5/4/2014,5/4/2014,6,0,1,0,1,0,0,779,0,0,0
6972,0,BlogItem,91,/blog/2014/5/little-things-quote/,"Little Things Quote",,,,blog-item.aspx,5/7/2014,6,5/7/2014,5/7/2014,6,0,1,0,1,0,0,705,0,0,0
6973,0,BlogItem,92,/blog/2014/5/happiness-quote/,"Happiness Quote",,,,blog-item.aspx,5/11/2014,6,5/11/2014,5/11/2014,6,0,1,0,1,0,0,571,0,0,0
6974,0,BlogItem,93,/blog/2014/5/anger-quote/,"Anger Quote",,,,blog-item.aspx,5/13/2014,7,5/13/2014,5/13/2014,7,0,1,0,1,0,0,1093,0,0,0
6988,0,BlogItem,94,/blog/2014/5/staying-silent-quote/,"Staying Silent Quote",,,,blog-item.aspx,5/16/2014,7,5/16/2014,5/16/2014,7,0,1,0,1,0,0,1384,0,0,0
7015,0,BlogItem,95,/blog/2014/5/wifi-quote/,"WiFi Quote",,,,blog-item.aspx,5/20/2014,7,5/20/2014,5/20/2014,7,0,1,0,1,0,0,957,0,0,0
7023,0,BlogItem,96,/blog/2014/5/karma-quote/,"Karma Quote",,,,blog-item.aspx,5/22/2014,6,5/22/2014,5/22/2014,6,0,1,0,1,0,0,1091,0,0,0
7049,0,BlogItem,97,/blog/2014/5/nature-quote/,"Nature Quote",,,,blog-item.aspx,5/25/2014,6,5/25/2014,5/25/2014,6,0,1,0,1,0,0,642,0,0,0
7050,0,BlogItem,98,/blog/2014/5/essential-oil-safety/,"Essential Oil Safety",,,,blog-item.aspx,5/25/2014,6,5/25/2014,5/25/2014,6,0,1,0,1,0,0,406,0,0,0
7061,0,BlogItem,99,/blog/2014/5/do-it-now-quote/,"Do It Now Quote",,,,blog-item.aspx,5/28/2014,6,5/28/2014,5/28/2014,6,0,1,0,1,0,0,817,0,0,0
7072,0,BlogItem,100,/blog/2014/6/dont-be-in-such-a-hurry-quote/,"Don't Be In Such A Hurry Quote",,,,blog-item.aspx,6/3/2014,7,6/3/2014,6/3/2014,7,0,1,0,1,0,0,861,0,0,0
7091,0,BlogItem,101,/blog/2014/6/special-daddy-quote/,"Special Daddy Quote",,,,blog-item.aspx,6/6/2014,6,6/6/2014,6/6/2014,6,0,1,0,1,0,0,571,0,0,0
7113,0,BlogItem,102,/blog/2014/6/dad-quote/,"Dad Quote",,,,blog-item.aspx,6/10/2014,6,6/10/2014,6/10/2014,6,0,1,0,1,0,0,865,0,0,0
7115,0,BlogItem,103,/blog/2014/6/father-quote/,"Father Quote",,,,blog-item.aspx,6/12/2014,7,6/12/2014,6/12/2014,7,0,1,0,1,0,0,621,0,0,0
7120,0,BlogItem,104,/blog/2014/6/father-quote/2/,"Father Quote",,,,blog-item.aspx,6/15/2014,6,6/15/2014,6/15/2014,6,0,1,0,1,0,0,581,0,0,0
7121,0,BlogItem,105,/blog/2014/6/courage-quote/,"Courage Quote",,,,blog-item.aspx,6/18/2014,6,6/18/2014,6/18/2014,6,0,1,0,1,0,0,869,0,0,0
7165,0,BlogItem,106,/blog/2014/6/half-glass-quote/,"Half Glass Quote",,,,blog-item.aspx,6/21/2014,6,6/21/2014,6/21/2014,6,0,1,0,1,0,0,663,0,0,0
7166,0,BlogItem,107,/blog/2014/6/memories-quote/,"Memories Quote",,,,blog-item.aspx,6/24/2014,7,6/24/2014,6/24/2014,7,0,1,0,1,0,0,1532,0,0,0
7167,0,BlogItem,108,/blog/2014/6/the-dalai-lama-quote/,"The Dalai Lama Quote",,,,blog-item.aspx,6/27/2014,7,6/27/2014,6/27/2014,7,0,1,0,1,0,0,501,0,0,0
7168,0,BlogItem,109,/blog/2014/7/dreams-and-reality-quote/,"Dreams and Reality Quote",,,,blog-item.aspx,7/1/2014,7,7/1/2014,7/1/2014,7,0,1,0,1,0,0,1013,0,0,0
7169,0,BlogItem,110,/blog/2014/7/teacher-quote/,"Teacher Quote",,,,blog-item.aspx,7/6/2014,6,7/6/2014,7/6/2014,6,0,1,0,1,0,0,661,0,0,0
7170,0,BlogItem,111,/blog/2014/7/teacher-quote/2/,"Teacher Quote",,,,blog-item.aspx,7/10/2014,6,7/10/2014,7/10/2014,6,0,1,0,1,0,0,772,0,0,0
7171,0,BlogItem,112,/blog/2014/7/a-teacher-takes-quote/,"A Teacher Takes Quote",,,,blog-item.aspx,7/12/2014,7,7/12/2014,7/12/2014,7,0,1,0,1,0,0,529,0,0,0
7174,0,BlogItem,113,/blog/2014/7/children-are-born-with-quote/,"Children Are Born With Quote",,,,blog-item.aspx,7/15/2014,7,7/15/2014,7/15/2014,7,0,1,0,1,0,0,1004,0,0,0
7175,0,BlogItem,114,/blog/2014/7/ideal-teachers-are-quote/,"Ideal Teachers Are Quote",,,,blog-item.aspx,7/18/2014,7,7/18/2014,7/18/2014,7,0,1,0,1,0,0,919,0,0,0
7176,0,BlogItem,115,/blog/2014/7/the-only-person-quote/,"The Only Person Quote",,,,blog-item.aspx,7/21/2014,7,7/21/2014,7/21/2014,7,0,1,0,1,0,0,331,0,0,0
7183,0,BlogItem,116,/blog/2014/7/maturity-quote/,"Maturity Quote",,,,blog-item.aspx,7/27/2014,6,7/27/2014,7/27/2014,6,0,1,0,1,0,0,855,0,0,0
7184,0,BlogItem,117,/blog/2014/7/define-quote/,"Define Quote",,,,blog-item.aspx,7/30/2014,6,7/30/2014,7/30/2014,6,0,1,0,1,0,0,945,0,0,0
7198,0,BlogItem,118,/blog/2014/8/we-dont-inherit-quote/,"We Don't Inherit Quote",,,,blog-item.aspx,8/2/2014,7,8/2/2014,8/2/2014,7,0,1,0,1,0,0,749,0,0,0
7220,0,BlogItem,119,/blog/2014/8/insanity-quote/,"Insanity Quote",,,,blog-item.aspx,8/6/2014,6,8/6/2014,8/6/2014,6,0,1,0,1,0,0,608,0,0,0
7227,0,BlogItem,120,/blog/2014/8/12-steps-quote/,"12 Steps Quote",,,,blog-item.aspx,8/8/2014,7,8/8/2014,8/8/2014,7,0,1,0,1,0,0,699,0,0,0
7277,0,BlogItem,121,/blog/2014/8/einstein-quote/,"Einstein Quote",,,,blog-item.aspx,8/14/2014,6,8/14/2014,8/14/2014,6,0,1,0,1,0,0,524,0,0,0
7285,0,BlogItem,122,/blog/2014/8/future-quote/,"Future Quote",,,,blog-item.aspx,8/18/2014,6,8/18/2014,8/18/2014,6,0,1,0,1,0,0,610,0,0,0
7290,0,BlogItem,123,/blog/2014/8/if-people-are-good-quote/,"If People Are Good Quote",,,,blog-item.aspx,8/20/2014,7,8/20/2014,8/20/2014,7,0,1,0,1,0,0,604,0,0,0
7293,0,BlogItem,124,/blog/2014/8/intellectual-quote/,"Intellectual Quote",,,,blog-item.aspx,8/23/2014,7,8/23/2014,8/23/2014,7,0,1,0,1,0,0,876,0,0,0
7296,0,BlogItem,125,/blog/2014/8/it-has-become-quote/,"It Has Become Quote",,,,blog-item.aspx,8/26/2014,7,8/26/2014,8/26/2014,7,0,1,0,1,0,0,611,0,0,0
7303,0,BlogItem,126,/blog/2014/8/learn-from-yesterday-quote/,"Learn From Yesterday Quote",,,,blog-item.aspx,8/30/2014,7,8/30/2014,8/30/2014,7,0,1,0,1,0,0,922,0,0,0
7305,0,BlogItem,127,/blog/2014/9/happiness-quote/,"Happiness Quote",,,,blog-item.aspx,9/1/2014,6,9/1/2014,9/1/2014,6,0,1,0,1,0,0,649,0,0,0
7346,0,BlogItem,128,/blog/2014/9/einstein-quote/,"Einstein Quote",,,,blog-item.aspx,9/10/2014,6,9/10/2014,9/10/2014,6,0,1,0,1,0,0,469,0,0,0
7361,0,BlogItem,129,/blog/2014/9/smile-quote/,"Smile Quote",,,,blog-item.aspx,9/13/2014,6,9/13/2014,9/13/2014,6,0,1,0,1,0,0,637,0,0,0
7460,0,BlogItem,130,/blog/2014/9/einstein-quote/2/,"Einstein Quote",,,,blog-item.aspx,9/16/2014,6,9/16/2014,9/16/2014,6,0,1,0,1,0,0,444,0,0,0
7479,0,BlogItem,131,/blog/2014/9/lift-up-quote/,"Lift Up Quote",,,,blog-item.aspx,9/19/2014,6,9/19/2014,9/19/2014,6,0,1,0,1,0,0,641,0,0,0
7488,0,BlogItem,132,/blog/2014/9/einstein-quote/3/,"Einstein Quote",,,,blog-item.aspx,9/25/2014,6,9/25/2014,9/25/2014,6,0,1,0,1,0,0,314,0,0,0
7499,0,BlogItem,133,/blog/2014/9/stay-positive-quote/,"Stay Positive Quote",,,,blog-item.aspx,9/27/2014,6,9/27/2014,9/27/2014,6,0,1,0,1,0,0,2688,0,0,0
7507,0,BlogItem,134,/blog/2014/10/einstein-quote/,"Einstein Quote",,,,blog-item.aspx,10/1/2014,6,10/1/2014,10/1/2014,6,0,1,0,1,0,0,2828,0,0,0
7534,0,BlogItem,135,/blog/2014/10/worry-quote/,"Worry Quote",,,,blog-item.aspx,10/4/2014,6,10/4/2014,10/4/2014,6,0,1,0,1,0,0,3110,0,0,0
7620,4,None,27,/testimonials/cathy-howell/,"Cathy Howell",,,,testimonials.aspx,10/12/2014,2,10/12/2014,10/12/2014,2,0,1,0,1,0,0,2865,0,0,0
7621,4,None,28,/testimonials/victoria-holt/,"Victoria Holt",,,,testimonials.aspx,10/12/2014,2,10/12/2014,10/12/2014,2,0,1,0,1,0,0,2776,0,0,0
7622,0,BlogItem,136,/blog/2014/10/101-ways-to-use-your-scented-sachet/,"101 Ways To Use Your Scented Sachet","| Some Great Ideas How To Use Fragranced Sachets","Scented Sachet, Fragrance, Greenleaf,","A detailed list of 101 ways to use our scented sachets with some great ideas.",blog-item.aspx,10/15/2014,2,10/15/2014,11/7/2014,2,0,1,0,1,0,0,9651,0,0,0
7644,0,BlogItem,137,/blog/2014/10/love-is-a-better-teacher-than-duty-einstein/,"'Love is a better teacher than duty' Einstein","Einstein Quote","Einstein Quote",,blog-item.aspx,10/19/2014,6,10/19/2014,10/20/2014,2,0,1,0,1,0,0,2933,0,0,0
7668,4,None,29,/testimonials/gillian-watson/,"Gillian Watson",,,,testimonials.aspx,10/23/2014,2,10/23/2014,10/23/2014,2,0,1,0,1,0,0,2843,0,0,0
7670,0,BlogItem,138,/blog/2014/10/halloween-offer/,"Halloween Offer",Discount,,"Get 25 % off",blog-item.aspx,10/25/2014,2,10/25/2014,10/25/2014,2,0,1,0,1,0,0,2598,0,0,0
7671,0,BlogItem,139,/blog/2014/10/may-your-glass-always-be-half-full/,"May Your Glass Always Be Half Full","Decorative Wooden Word Block",,,blog-item.aspx,10/25/2014,6,10/25/2014,10/25/2014,6,0,1,0,1,0,0,2892,0,0,0
7787,0,BlogItem,140,/blog/2014/11/the-history-and-uses-of-amethyst/,"The History and Uses of Amethyst","| A Multitude of Information on the Semi-Precious Stone Amethyst","Amethyst, Healing, Gemstone, Bacchus, Dionysus, Pisces","An in depth blog on the many benefits of Amethyst, how to use it, the different forms it comes in and a very interesting history of the stone.",blog-item.aspx,11/8/2014,2,11/8/2014,11/8/2014,2,0,1,0,1,0,0,3916,0,0,0
7859,4,None,30,/testimonials/skipton/,Skipton,,,,testimonials.aspx,11/27/2014,2,11/27/2014,11/27/2014,2,0,1,0,1,0,0,2914,0,0,0
8090,0,BlogItem,141,/blog/2015/1/a-good-life-quote/,"'A good life' Quote","Quote 'A good life'","Quote, Inspiring, Motivating, Good life","A good life is when you assume nothing, do more, smile often, dream big, laugh a lot and realise how blessed you are for what you have.",blog-item.aspx,1/27/2015,6,1/27/2015,1/27/2015,6,0,1,0,1,0,0,3367,0,0,0
8192,0,BlogItem,142,/blog/2015/2/einstein-quote/,"Einstein Quote","| Quote by Albert Einstein","Einstein, Quote","No problem can be solved from the same level of consciousness that created it - Albert Einstein",blog-item.aspx,2/10/2015,6,2/10/2015,2/10/2015,6,0,1,0,1,0,0,6103,0,0,0
